Frequenz;Kanal B;Invertieren A
(ms);(V);(V)

0.74496000;1.91518900;1.09817800
0.74752000;1.91518900;1.09817800
0.75008000;1.91518900;1.09817800
0.75264000;1.86956400;1.09817800
0.75520000;1.91518900;1.09817800
0.75776000;1.91518900;1.09817800
0.76032000;1.91518900;1.09817800
0.76288000;1.91518900;1.09817800
0.76544000;1.86956400;1.09817800
0.76800000;1.96081400;1.09817800
0.77056000;1.91518900;1.09817800
0.77312000;1.91518900;1.09817800
0.77568000;1.91518900;1.09817800
0.77824000;1.91518900;1.09817800
0.78080000;1.91518900;1.09817800
0.78336000;1.86956400;1.09817800
0.78592000;1.91518900;1.09817800
0.78848000;1.91518900;1.09817800
0.79104000;1.96081400;1.09817800
0.79360000;1.91518900;1.09817800
0.79616000;1.91518900;1.09817800
0.79872000;1.91518900;1.09817800
0.80128000;1.91518900;1.09817800
0.80384000;1.91518900;1.09817800
0.80640000;1.86956400;1.09817800
0.80896000;1.86956400;1.09817800
0.81152000;1.91518900;1.09817800
0.81408000;1.91518900;1.09817800
0.81664000;1.91518900;1.09817800
0.81920000;1.91518900;1.09817800
0.82176000;1.91518900;1.09817800
0.82431999;1.91518900;1.09817800
0.82687999;1.91518900;1.09817800
0.82943999;1.91518900;1.09817800
0.83199999;1.86956400;1.09817800
0.83455999;1.91518900;1.09817800
0.83711999;1.91518900;1.09817800
0.83967999;1.91518900;1.09817800
0.84223999;1.91518900;1.09817800
0.84479999;1.91518900;1.09817800
0.84735999;1.86956400;1.09817800
0.84991999;1.91518900;1.09817800
0.85247999;1.91518900;1.09817800
0.85503999;1.91518900;1.09817800
0.85759999;1.91518900;1.09817800
0.86015999;1.91518900;1.09817800
0.86271999;1.86956400;1.09817800
0.86527999;1.91518900;1.09817800
0.86783999;1.96081400;1.09817800
0.87039999;1.91518900;1.09817800
0.87295999;1.91518900;1.09817800
0.87551999;1.96081400;1.09817800
0.87807999;1.86956400;1.09817800
0.88063999;1.91518900;1.09817800
0.88319999;1.91518900;1.09817800
0.88575999;1.91518900;1.09817800
0.88831999;1.91518900;1.09817800
0.89087999;1.86956400;1.09817800
0.89343999;1.91518900;1.09817800
0.89599999;1.91518900;1.09817800
0.89855999;1.96081400;1.09817800
0.90111999;1.86956400;1.09817800
0.90367999;1.96081400;1.09817800
0.90623999;1.91518900;1.09817800
0.90879999;1.91518900;1.09817800
0.91135999;1.86956400;1.09817800
0.91391999;1.91518900;1.09817800
0.91647999;1.91518900;1.09817800
0.91903999;1.91518900;1.09817800
0.92159999;1.91518900;1.09817800
0.92415999;1.96081400;1.09817800
0.92671999;1.91518900;1.09817800
0.92927999;1.91518900;1.09817800
0.93183999;1.91518900;1.09817800
0.93439999;1.91518900;1.09817800
0.93695999;1.91518900;1.09817800
0.93951999;1.91518900;1.09817800
0.94207999;1.91518900;1.09817800
0.94463999;1.91518900;1.09817800
0.94719999;1.91518900;1.09817800
0.94975999;1.96081400;1.09817800
0.95231999;1.96081400;1.09817800
0.95487999;1.91518900;1.09817800
0.95743999;1.91518900;1.09817800
0.95999999;1.91518900;1.09817800
0.96255999;1.91518900;1.09817800
0.96511999;1.91518900;1.09817800
0.96767999;1.91518900;1.09817800
0.97023999;1.91518900;1.09817800
0.97279999;1.96081400;1.09817800
0.97535999;1.91518900;1.09817800
0.97791999;1.91518900;1.09817800
0.98047999;1.91518900;1.09817800
0.98303999;1.96081400;1.09817800
0.98559999;1.86956400;1.09817800
0.98815999;1.91518900;1.09817800
0.99071999;1.91518900;1.09817800
0.99327999;1.91518900;1.09817800
0.99583999;1.96081400;1.09817800
0.99839999;1.91518900;1.09817800
1.00095999;1.96081400;1.09817800
1.00351999;1.91518900;1.09817800
1.00607999;1.91518900;1.09817800
1.00863999;1.91518900;1.09817800
1.01119999;1.91518900;1.09817800
1.01375999;1.86956400;1.09817800
1.01631999;1.96081400;1.09817800
1.01887999;1.91518900;1.09817800
1.02143999;1.91518900;1.09817800
1.02399999;1.91518900;1.09817800
1.02655999;1.96081400;1.09817800
1.02911999;1.96081400;1.09817800
1.03167999;1.86956400;1.09817800
1.03423999;1.91518900;1.09817800
1.03679999;1.91518900;1.09817800
1.03935999;1.86956400;1.09817800
1.04191999;1.86956400;1.09817800
1.04447999;1.91518900;1.09817800
1.04703999;1.91518900;1.09817800
1.04959999;1.91518900;1.09817800
1.05215999;1.91518900;1.09817800
1.05471999;1.91518900;1.09817800
1.05727999;1.91518900;1.09817800
1.05983999;1.91518900;1.09817800
1.06239999;1.91518900;1.09817800
1.06495999;1.91518900;1.09817800
1.06751999;1.91518900;1.09817800
1.07007999;1.86956400;1.09817800
1.07263999;1.91518900;1.09817800
1.07519999;1.86956400;1.09817800
1.07775999;1.86956400;1.09817800
1.08031999;1.86956400;1.09817800
1.08287999;1.91518900;1.09817800
1.08543999;1.96081400;1.09817800
1.08799999;1.91518900;1.09817800
1.09055999;1.91518900;1.09817800
1.09311999;1.86956400;1.09817800
1.09567999;1.91518900;1.09817800
1.09823999;1.91518900;1.09817800
1.10079999;1.91518900;1.09817800
1.10335999;1.91518900;1.09817800
1.10591999;1.86956400;1.09817800
1.10847999;1.91518900;1.09817800
1.11103999;1.91518900;1.09817800
1.11359999;1.91518900;1.09817800
1.11615999;1.91518900;1.09817800
1.11871999;1.91518900;1.09817800
1.12127999;1.86956400;1.09817800
1.12383999;1.91518900;1.09817800
1.12639999;1.91518900;1.09817800
1.12895999;1.86956400;1.09817800
1.13151999;1.86956400;1.09817800
1.13407999;1.86956400;1.09817800
1.13663999;1.91518900;1.09817800
1.13919999;1.86956400;1.09817800
1.14175999;1.91518900;1.09817800
1.14431999;1.86956400;1.09817800
1.14687999;1.86956400;1.09817800
1.14943999;1.86956400;1.09817800
1.15199999;1.91518900;1.09817800
1.15455999;1.86956400;1.09817800
1.15711999;1.86956400;1.09817800
1.15967999;1.86956400;1.09817800
1.16223999;1.86956400;1.09817800
1.16479999;1.86956400;1.09817800
1.16735999;1.86956400;1.09817800
1.16991999;1.86956400;1.09817800
1.17247999;1.91518900;1.09817800
1.17503999;1.86956400;1.09817800
1.17759999;1.91518900;1.09817800
1.18015999;1.96081400;1.07986700
1.18271999;1.91518900;1.07986700
1.18527999;1.91518900;1.07986700
1.18783999;1.91518900;1.07986700
1.19039999;1.91518900;1.07986700
1.19295999;1.86956400;1.07986700
1.19551999;1.86956400;1.09817800
1.19807999;1.86956400;1.09817800
1.20063999;1.86956400;1.07986700
1.20319999;1.91518900;1.07986700
1.20575999;1.86956400;1.07986700
1.20831999;1.86956400;1.09817800
1.21087999;1.86956400;1.07986700
1.21343999;1.86956400;1.09817800
1.21599999;1.86956400;1.09817800
1.21855999;1.86956400;1.07986700
1.22111999;1.86956400;1.07986700
1.22367999;1.86956400;1.07986700
1.22623999;1.91518900;1.09817800
1.22879999;1.86956400;1.07986700
1.23135999;1.91518900;1.07986700
1.23391999;1.86956400;1.07986700
1.23647999;1.86956400;1.07986700
1.23903999;1.86956400;1.07986700
1.24159999;1.91518900;1.07986700
1.24415999;1.86956400;1.07986700
1.24671999;1.91518900;1.07986700
1.24927999;1.96081400;1.07986700
1.25183999;1.86956400;1.07986700
1.25439999;1.86956400;1.07986700
1.25695999;1.86956400;1.07986700
1.25951999;1.91518900;1.07986700
1.26207999;1.91518900;1.07986700
1.26463999;1.91518900;1.07986700
1.26719999;1.91518900;1.07986700
1.26975999;1.86956400;1.07986700
1.27231999;1.86956400;1.07986700
1.27487999;1.86956400;1.07986700
1.27743999;1.86956400;1.07986700
1.27999999;1.86956400;1.07986700
1.28255999;1.86956400;1.07986700
1.28511999;1.86956400;1.07986700
1.28767999;1.86956400;1.07986700
1.29023999;1.91518900;1.07986700
1.29279999;1.86956400;1.07986700
1.29535999;1.86956400;1.07986700
1.29791999;1.86956400;1.06155600
1.30047999;1.91518900;1.07986700
1.30303999;1.91518900;1.07986700
1.30559999;1.86956400;1.07986700
1.30815999;1.86956400;1.06155600
1.31071999;1.91518900;1.06155600
1.31327999;1.91518900;1.06155600
1.31583999;1.86956400;1.06155600
1.31839999;1.86956400;1.06155600
1.32095999;1.86956400;1.06155600
1.32351999;1.86956400;1.06155600
1.32607999;1.86956400;1.06155600
1.32863999;1.91518900;1.06155600
1.33119999;1.86956400;1.06155600
1.33375999;1.86956400;1.06155600
1.33631999;1.86956400;1.06155600
1.33887999;1.91518900;1.06155600
1.34143999;1.91518900;1.06155600
1.34399999;1.86956400;1.06155600
1.34655999;1.91518900;1.06155600
1.34911999;1.91518900;1.06155600
1.35167999;1.86956400;1.06155600
1.35423999;1.91518900;1.06155600
1.35679999;1.86956400;1.06155600
1.35935999;1.86956400;1.06155600
1.36191999;1.86956400;1.06155600
1.36447999;1.86956400;1.06155600
1.36703999;1.86956400;1.06155600
1.36959999;1.86956400;1.06155600
1.37215999;1.86956400;1.06155600
1.37471999;1.86956400;1.06155600
1.37727999;1.91518900;1.04324500
1.37983999;1.86956400;1.06155600
1.38239999;1.86956400;1.06155600
1.38495999;1.86956400;1.04324500
1.38751999;1.91518900;1.04324500
1.39007999;1.86956400;1.04324500
1.39263999;1.86956400;1.06155600
1.39519999;1.91518900;1.06155600
1.39775999;1.91518900;1.06155600
1.40031999;1.86956400;1.06155600
1.40287999;1.86956400;1.04324500
1.40543999;1.86956400;1.04324500
1.40799999;1.86956400;1.04324500
1.41055999;1.91518900;1.06155600
1.41311999;1.86956400;1.04324500
1.41567999;1.86956400;1.04324500
1.41823999;1.86956400;1.04324500
1.42079999;1.86956400;1.04324500
1.42335999;1.91518900;1.04324500
1.42591999;1.91518900;1.04324500
1.42847999;1.91518900;1.04324500
1.43103999;1.86956400;1.02499500
1.43359999;1.86956400;1.04324500
1.43615999;1.91518900;1.04324500
1.43871999;1.91518900;1.02499500
1.44127999;1.86956400;1.02499500
1.44383999;1.91518900;1.02499500
1.44639999;1.91518900;1.02499500
1.44895999;1.86956400;1.02499500
1.45151999;1.91518900;1.02499500
1.45407999;1.86956400;1.02499500
1.45663999;1.86956400;1.02499500
1.45919999;1.86956400;1.02499500
1.46175999;1.86956400;1.02499500
1.46431999;1.91518900;1.02499500
1.46687999;1.91518900;1.02499500
1.46943999;1.91518900;1.02499500
1.47199999;1.86956400;1.02499500
1.47455999;1.86956400;1.02499500
1.47711999;1.86956400;1.02499500
1.47967999;1.86956400;1.02499500
1.48223999;1.86956400;1.02499500
1.48479999;1.86956400;1.02499500
1.48735999;1.86956400;1.02499500
1.48991999;1.86956400;1.02499500
1.49247999;1.86956400;1.02499500
1.49503999;1.86956400;1.02499500
1.49759999;1.86956400;1.02499500
1.50015999;1.91518900;1.02499500
1.50271999;1.86956400;1.02499500
1.50527999;1.86956400;1.02499500
1.50783999;1.86956400;1.02499500
1.51039999;1.86956400;1.02499500
1.51295999;1.86956400;1.02499500
1.51551999;1.86956400;1.00668400
1.51807999;1.86956400;1.02499500
1.52063999;1.86956400;1.02499500
1.52319999;1.86956400;1.02499500
1.52575999;1.86956400;1.00668400
1.52831999;1.86956400;1.02499500
1.53087999;1.86956400;1.00668400
1.53343999;1.86956400;1.00668400
1.53599999;1.86956400;1.02499500
1.53855999;1.91518900;1.00668400
1.54111999;1.86956400;1.00668400
1.54367999;1.91518900;1.00668400
1.54623999;1.86956400;1.00668400
1.54879999;1.86956400;1.00668400
1.55135999;1.86956400;1.00668400
1.55391999;1.86956400;1.00668400
1.55647999;1.86956400;1.00668400
1.55903999;1.91518900;1.00668400
1.56159999;1.86956400;1.00668400
1.56415999;1.86956400;1.00668400
1.56671999;1.86956400;1.00668400
1.56927999;1.86956400;1.00668400
1.57183999;1.86956400;1.00668400
1.57439999;1.86956400;1.00668400
1.57695999;1.86956400;0.98837240
1.57951999;1.86956400;0.98837240
1.58207999;1.86956400;0.98837240
1.58463999;1.91518900;0.98837240
1.58719999;1.86956400;0.98837240
1.58975999;1.86956400;0.98837240
1.59231999;1.86956400;0.98837240
1.59487999;1.86956400;1.00668400
1.59743999;1.86956400;0.98837240
1.59999999;1.86956400;0.98837240
1.60255999;1.86956400;0.98837240
1.60511999;1.86956400;0.98837240
1.60767999;1.86956400;0.98837240
1.61023999;1.86956400;0.98837240
1.61279999;1.86956400;0.98837240
1.61535999;1.86956400;0.98837240
1.61791999;1.86956400;0.98837240
1.62047999;1.86956400;0.97006140
1.62303999;1.86956400;0.98837240
1.62559999;1.86956400;0.97006140
1.62815999;1.86956400;0.97006140
1.63071999;1.86956400;0.98837240
1.63327999;1.86956400;0.98837240
1.63583999;1.86956400;0.97006140
1.63839999;1.86956400;0.97006140
1.64095999;1.86956400;0.97006140
1.64351999;1.86956400;0.97006140
1.64607999;1.86956400;0.97006140
1.64863999;1.86956400;0.97006140
1.65119999;1.86956400;0.97006140
1.65375999;1.86956400;0.97006140
1.65631999;1.86956400;0.95175020
1.65887999;1.86956400;0.97006140
1.66143999;1.86956400;0.97006140
1.66399999;1.86956400;0.95175020
1.66655999;1.86956400;0.95175020
1.66911999;1.86956400;0.95175020
1.67167999;1.86956400;0.95175020
1.67423999;1.86956400;0.95175020
1.67679999;1.86956400;0.95175020
1.67935999;1.86956400;0.95175020
1.68191999;1.86956400;0.95175020
1.68447999;1.86956400;0.95175020
1.68703999;1.86956400;0.95175020
1.68959999;1.86956400;0.95175020
1.69215999;1.86956400;0.95175020
1.69471999;1.86956400;0.95175020
1.69727999;1.86956400;0.95175020
1.69983999;1.86956400;0.95175020
1.70239999;1.86956400;0.95175020
1.70495999;1.86956400;0.95175020
1.70751999;1.86956400;0.95175020
1.71007999;1.86956400;0.95175020
1.71263999;1.86956400;0.95175020
1.71519999;1.86956400;0.95175020
1.71775999;1.86956400;0.95175020
1.72031999;1.86956400;0.93343910
1.72287999;1.86956400;0.93343910
1.72543999;1.86956400;0.93343910
1.72799999;1.86956400;0.93343910
1.73055999;1.86956400;0.93343910
1.73311999;1.86956400;0.93343910
1.73567999;1.86956400;0.93343910
1.73823999;1.86956400;0.93343910
1.74079999;1.86956400;0.93343910
1.74335999;1.86956400;0.93343910
1.74591999;1.86956400;0.93343910
1.74847999;1.86956400;0.93343910
1.75103999;1.86956400;0.93343910
1.75359999;1.86956400;0.93343910
1.75615999;1.86956400;0.93343910
1.75871999;1.86956400;0.93343910
1.76127999;1.86956400;0.91512810
1.76383999;1.86956400;0.93343910
1.76639999;1.86956400;0.91512810
1.76895999;1.86956400;0.91512810
1.77151999;1.86956400;0.91512810
1.77407999;1.86956400;0.91512810
1.77663999;1.86956400;0.91512810
1.77919999;1.86956400;0.91512810
1.78175999;1.86956400;0.91512810
1.78431999;1.86956400;0.91512810
1.78687999;1.86956400;0.91512810
1.78943999;1.86956400;0.91512810
1.79199999;1.86956400;0.91512810
1.79455999;1.86956400;0.91512810
1.79711999;1.86956400;0.91512810
1.79967999;1.86956400;0.91512810
1.80223999;1.86956400;0.91512810
1.80479999;1.86956400;0.89681690
1.80735999;1.86956400;0.91512810
1.80991999;1.86956400;0.89681690
1.81247999;1.86956400;0.89681690
1.81503999;1.86956400;0.89681690
1.81759999;1.86956400;0.91512810
1.82015999;1.86956400;0.89681690
1.82271999;1.86956400;0.89681690
1.82527999;1.86956400;0.87850580
1.82783999;1.86956400;0.89681690
1.83039999;1.86956400;0.87850580
1.83295999;1.86956400;0.87850580
1.83551999;1.86956400;0.89681690
1.83807999;1.86956400;0.87850580
1.84063999;1.86956400;0.87850580
1.84319999;1.86956400;0.87850580
1.84575999;1.86956400;0.87850580
1.84831999;1.86956400;0.87850580
1.85087999;1.86956400;0.87850580
1.85343999;1.86956400;0.87850580
1.85599999;1.86956400;0.87850580
1.85855999;1.86956400;0.87850580
1.86111999;1.86956400;0.87850580
1.86367999;1.86956400;0.87850580
1.86623999;1.86956400;0.87850580
1.86879999;1.86956400;0.87850580
1.87135999;1.86956400;0.87850580
1.87391999;1.86956400;0.87850580
1.87647999;1.86956400;0.87850580
1.87903999;1.86956400;0.87850580
1.88159999;1.86956400;0.87850580
1.88415999;1.86956400;0.87850580
1.88671999;1.86956400;0.86019470
1.88927999;1.86956400;0.86019470
1.89183999;1.86956400;0.86019470
1.89439999;1.86956400;0.86019470
1.89695999;1.86956400;0.86019470
1.89951999;1.86956400;0.86019470
1.90207999;1.86956400;0.86019470
1.90463999;1.86956400;0.86019470
1.90719999;1.86956400;0.86019470
1.90975999;1.86956400;0.86019470
1.91231999;1.86956400;0.86019470
1.91487999;1.86956400;0.86019470
1.91743999;1.86956400;0.86019470
1.91999999;1.86956400;0.86019470
1.92255999;1.86956400;0.84188360
1.92511999;1.86956400;0.86019470
1.92767999;1.86956400;0.84188360
1.93023999;1.86956400;0.84188360
1.93279999;1.86956400;0.84188360
1.93535999;1.86956400;0.84188360
1.93791999;1.86956400;0.84188360
1.94047999;1.82393900;0.84188360
1.94303999;1.86956400;0.84188360
1.94559999;1.86956400;0.82363360
1.94815999;1.86956400;0.84188360
1.95071999;1.86956400;0.84188360
1.95327999;1.86956400;0.84188360
1.95583999;1.86956400;0.82363360
1.95839999;1.86956400;0.82363360
1.96095999;1.86956400;0.84188360
1.96351999;1.86956400;0.82363360
1.96607999;1.86956400;0.82363360
1.96863999;1.86956400;0.82363360
1.97119999;1.86956400;0.82363360
1.97375999;1.86956400;0.82363360
