Frequenz;Kanal B;Invertieren A
(ms);(V);(mV)

27,77087983;0,27582630;-27,02414000
27,81183983;0,33100380;-29,30235000
27,85279983;0,34937590;-26,11164000
27,89375983;0,36780910;-27,47886000
27,93471983;0,40461440;-30,21485000
27,97567983;0,42298650;-25,65539000
28,01663983;0,45979190;-27,93512000
28,05759983;0,47816400;-25,65539000
28,09855983;0,49659720;-26,56789000
28,13951983;0,51496930;-25,65539000
28,18047983;0,53334150;-25,65539000
28,22143983;0,53334150;-25,65539000
28,26239983;0,55177460;-24,74441000
28,30335983;0,55177460;-22,92093000
28,34431983;0,55177460;-22,00842000
28,38527983;0,57014680;-21,09744000
28,42623983;0,57014680;-18,81771000
28,46719983;0,58851890;-18,36146000
28,50815983;0,58851890;-15,17075000
28,54911983;0,58851890;-13,80200000
28,59007983;0,60695210;-13,80200000
28,63103983;0,60695210;-11,06754000
28,67199983;0,60695210;-9,24405700
28,71295983;0,60695210;-4,68459100
28,75391983;0,62532420;-2,86263600
28,79487983;0,62532420;-1,03915500
28,83583982;0,62532420;0,78432570
28,87679982;0,62532420;2,60780700
28,91775982;0,62532420;7,16727200
28,95871982;0,62532420;10,81423000
28,99967982;0,62532420;11,72674000
29,04063982;0,62532420;14,00494000
29,08159982;0,64375750;17,19718000
29,12255982;0,66212960;19,93164000
29,16351982;0,66212960;22,66762000
29,20447982;0,66212960;26,77084000
29,24543982;0,64375750;27,68181000
29,28639982;0,66212960;29,96155000
29,32735982;0,66212960;34,06476000
29,36831982;0,66212960;35,88824000
29,40927982;0,66212960;38,16797000
29,45023982;0,66212960;42,72744000
29,49119982;0,68050170;44,55092000
29,53215982;0,66212960;46,37440000
29,57311982;0,68050170;∞
29,61407982;0,68050170;49,10886000
29,65503982;0,68050170;∞
29,69599982;0,68050170;∞
29,73695982;0,68050170;∞
29,77791982;0,68050170;∞
29,81887982;0,68050170;∞
29,85983982;0,68050170;∞
29,90079982;0,68050170;∞
29,94175982;0,68050170;∞
29,98271982;0,68050170;∞
30,02367982;0,68050170;∞
30,06463982;0,68050170;∞
30,10559982;0,68050170;∞
30,14655982;0,68050170;∞
30,18751982;0,69893490;∞
30,22847982;0,69893490;∞
30,26943982;0,68050170;∞
30,31039982;0,68050170;∞
30,35135982;0,68050170;∞
30,39231982;0,68050170;∞
30,43327982;0,68050170;∞
30,47423981;0,69893490;∞
30,51519981;0,69893490;∞
30,55615981;0,68050170;∞
30,59711981;0,68050170;∞
30,63807981;0,69893490;∞
30,67903981;0,69893490;∞
30,71999981;0,68050170;∞
30,76095981;0,68050170;∞
