Frequenz;Kanal B;Invertieren A
(ms);(V);(mV)

14,70463991;-0,80947290;-38,03217000
14,74559991;-0,80947290;-38,03217000
14,78655991;-0,82790610;-34,41267000
14,82751991;-0,84627830;-36,21937000
14,86847991;-0,84627830;-39,83886000
14,90943991;-0,86465040;-36,21937000
14,95039991;-0,90145580;-36,21937000
14,99135991;-0,91988890;-34,41267000
15,03231991;-0,90145580;-39,83886000
15,07327991;-0,90145580;-36,21937000
15,11423991;-0,93826100;-38,03217000
15,15519991;-0,93826100;-36,21937000
15,19615991;-0,93826100;-32,59987000
15,23711991;-0,93826100;-36,21937000
15,27807991;-0,95663320;-38,03217000
15,31903991;-0,97506640;-36,21937000
15,35999991;-0,97506640;-34,41267000
15,40095991;-0,95663320;-36,21937000
15,44191991;-0,95663320;-34,41267000
15,48287991;-0,97506640;-36,21937000
15,52383991;-0,97506640;-36,21937000
15,56479991;-0,99343850;-34,41267000
15,60575991;-0,97506640;-34,41267000
15,64671990;-0,99343850;-34,41267000
15,68767990;-0,95663320;-38,03217000
15,72863990;-0,97506640;-36,21937000
15,76959990;-0,99343850;-36,21937000
15,81055990;-0,95663320;-36,21937000
15,85151990;-0,95663320;-36,21937000
15,89247990;-0,95663320;-38,03217000
15,93343990;-0,95663320;-32,59987000
15,97439990;-0,93826100;-36,21937000
16,01535990;-0,93826100;-36,21937000
16,05631990;-0,93826100;-36,21937000
16,09727990;-0,90145580;-36,21937000
16,13823990;-0,90145580;-36,21937000
16,17919990;-0,91988890;-32,59987000
16,22015990;-0,90145580;-36,21937000
16,26111990;-0,86465040;-38,03217000
16,30207990;-0,84627830;-36,21937000
16,34303990;-0,84627830;-34,41267000
16,38399990;-0,84627830;-34,41267000
16,42495990;-0,80947290;-36,21937000
16,46591990;-0,79110080;-34,41267000
16,50687990;-0,79110080;-36,21937000
16,54783990;-0,77266760;-36,21937000
16,58879990;-0,75429550;-36,21937000
16,62975990;-0,71749010;-36,21937000
16,67071990;-0,71749010;-36,21937000
16,71167990;-0,69911800;-32,59987000
16,75263990;-0,69911800;-36,21937000
16,79359990;-0,66231270;-36,21937000
16,83455990;-0,64394060;-36,21937000
16,87551990;-0,62550740;-36,21937000
16,91647990;-0,60713520;-36,21937000
16,95743990;-0,58876310;-36,21937000
16,99839990;-0,57032990;-36,21937000
17,03935990;-0,55195780;-36,21937000
17,08031990;-0,49678030;-36,21937000
17,12127990;-0,47834710;-36,21937000
17,16223990;-0,44154180;-34,41267000
17,20319990;-0,40479750;-36,21937000
17,24415990;-0,40479750;-36,21937000
17,28511989;-0,36799220;-36,21937000
17,32607989;-0,34955900;-36,21937000
17,36703989;-0,33118690;-34,41267000
17,40799989;-0,29438150;-36,21937000
